form,tags
phylactères,['plural']
phylarque,
phyllie,
phyllies,['plural']
phyllotrachée,
phyllotrachées,['plural']
phylloxanthine,
phylloxanthines,['plural']
phylloxera,
phylloxeras,['plural']
phylloxéra,
phylloxéras,['plural']
phylloérythrine,
phylloérythrines,['plural']
phylogenèse,
phylogenèses,['plural']
phylogénie,
phylogénies,['plural']
phylogénèse,
phylogénèses,['plural']
phylogéographie,
phylogéographies,['plural']
phylum,
phylums,['plural']
phynance,
phynances,['plural']
physalie,
physalies,['plural']
physe,
physe voyageuse,
physes,['plural']
physes voyageuses,['plural']
physicalisation,
physicalisations,['plural']
physicalisme,
physicalismes,['plural']
physicaliste,
physicalistes,['plural']
physicien,
physicienne,['feminine']
physiciennes,['plural']
physiciens,['plural']
physicisme,
physicismes,['plural']
physicochimie,
physicochimies,['plural']
physiocrate,
physiocrates,['plural']
physiocratie,
physiocraties,['plural']
physiognomonie,
physiognomonies,['plural']
physiognomoniste,
physiognomonistes,['plural']
physiologie,
physiologies,['plural']
physiologiste,
physiologistes,['plural']
physionomie,
physionomies,['plural']
physionomiste,
physionomistes,['plural']
physiopathologie,
physiopathologies,['plural']
physiopathologiste,
physiopathologistes,['plural']
physiothérapeute,
physiothérapeutes,['plural']
physiothérapie,
physiothérapies,['plural']
physique,
physique des particules,
physique du rôle,
physique quantique,
physiques,['plural']
physiques du rôle,['plural']
physisorption,
physisorptions,['plural']
physostome,
physostomes,['plural']
phyto,
phytochimie,
phytochimies,['plural']
phytochélatine,
phytochélatines,['plural']
phytodiversité,
phytodiversités,['plural']
phytolaque,
phytolaques,['plural']
phytologie,
phytologies,['plural']
phytomère,
phytomères,['plural']
phytoménadione,
phytoplancton,
phytoplanctons,['plural']
phytoremédiation,
phytoremédiations,['plural']
phytos,['plural']
phytosociologie,
phytosociologies,['plural']
phytostérol,
phytostérols,['plural']
phytothérapeute,
phytothérapeutes,['plural']
phytothérapie,
phytothérapies,['plural']
phytotoxicité,
phytotoxicités,['plural']
phytotron,
phytotronie,
phytotronies,['plural']
phytotrons,['plural']
phytozoaire,
phytozoaires,['plural']
phænomene,
phænomenes,['plural']
phénakistiscope,
phénakistiscopes,['plural']
phénakite,
phénakites,['plural']
phénalène,
phénalènes,['plural']
phénanthrène,
phénanthrènes,['plural']
phénantroline,
phénantrolines,['plural']
phénicien,
phénix,['plural']
phénol,
phénologie,
phénologies,['plural']
phénols,['plural']
phénomène,
phénomènes,['plural']
phénoménologie,
phénoménologies,['plural']
phénoménologiste,
phénoménologistes,['plural']
phénoménologue,
phénoménologues,['plural']
phénoplaste,
phénoplastes,['plural']
phénothiazine,
phénothiazines,['plural']
phénotype,
phénotypes,['plural']
phényl,
phénylalanine,
phénylalanines,['plural']
phénylamine,
phénylamines,['plural']
phénylcétonurie,
phénylcétonuries,['plural']
phényle,
phényles,['plural']
phénylhydrazine,
phénylhydrazines,['plural']
phénylméthane,
phénylméthanes,['plural']
phényls,['plural']
phénylène,
phénylènes,['plural']
phéochromocytome,
phéochromocytomes,['plural']
phéromone,
phéromones,['plural']
phérormone,
phérormones,['plural']
phœnicien,
phœnix,['plural']
pi,['plural']
piaf,
piaffement,
piaffements,['plural']
piafs,['plural']
piaillement,
piaillements,['plural']
pianissimi,['plural']
pianissimo,
pianissimos,['plural']
pianiste,
pianistes,['plural']
pianistique,
pianistiques,['plural']
piano,
piano droit,
piano à queue,
pianos,['plural']
pianos droits,['plural']
pianos à queue,['plural']
piasse,
piasses,['plural']
piastre,
piastres,['plural']
piaule,
piaulement,
piaulements,['plural']
piaules,['plural']
pic,
pic tridactyle,
pic vert,
pic à glace,
pic-vert,
pic-verts,['plural']
picador,
picadors,['plural']
picage,
picages,['plural']
picaillon,
picaillons,['plural']
picamare,
picamares,['plural']
picard,
picardan,
picardans,['plural']
picaresquité,
picaresquités,['plural']
picaridine,
picaridines,['plural']
piccolo,
piccolos,['plural']
pichade,
pichades,['plural']
pichenette,
pichenettes,['plural']
pichenotte,
pichenottes,['plural']
pichet,
pichets,['plural']
pichon,
pichonne,['feminine']
pichonnes,['plural']
pichons,['plural']
pickle,
pickles,['plural']
pickpocket,
pickpockets,['plural']
picocurie,
picocuries,['plural']
picodon,
picodons,['plural']
picokatal,
picokatals,
picokataux,['plural']
picolo,
picolos,['plural']
picomètre,
picomètres,['plural']
picon,
picons,['plural']
picotement,
picotements,['plural']
picotin,
picotins,['plural']
picpoul,
picpouls,['plural']
picride,
picrides,['plural']
pics,['plural']
pics tridactyles,['plural']
pics verts,['plural']
pics à glace,['plural']
picsou,
picsous,['plural']
pictogramme,
pictogrammes,['plural']
pictographie,
pictographies,['plural']
picvert,
picverts,['plural']
picène,
picènes,['plural']
pie,
pie bavarde,
pie-grièche,
pied,
pied d'athlète,
pied d'éléphant,
pied de chat dioïque,
pied de mouche,
pied de nez,
pied de page,
pied grec,
pied noir,
pied plat,
pied-bot,
pied-d'alouette,
pied-de-biche,
pied-de-mouche,
pied-d’alouette,"['canonical', 'masculine']"
pied-à-terre,['plural']
piedmontite,
piedmontites,['plural']
pieds,['plural']
pieds bots,['plural']
pieds d'argile,
pieds d'athlète,['plural']
pieds d'éléphant,['plural']
pieds de chats dioïques,['plural']
pieds de mouche,['plural']
pieds de nez,['plural']
pieds de page,['plural']
pieds grecs,['plural']
pieds noirs,['plural']
pieds plats,['plural']
pieds-d'alouette,['plural']
pieds-de-biche,['plural']
pieds-de-mouche,['plural']
piercing,
piercings,['plural']
pierrade,
pierrades,['plural']
pierraille,
pierrailles,['plural']
pierre,
pierre angulaire,
pierre d'achoppement,
pierre d'angle,
pierre de lune,
pierre de taille,
pierre de touche,
pierre philosophale,
pierre précieuse,
pierre tombale,
pierre à aiguiser,
pierreries,
pierres,['plural']
pierres angulaires,['plural']
pierres d'achoppement,['plural']
pierres d'angle,['plural']
pierres de lune,['plural']
pierres de taille,['plural']
pierres de touche,['plural']
pierres philosophales,['plural']
pierres précieuses,['plural']
pierres tombales,['plural']
pierres à aiguiser,['plural']
pierrette,
pierrettes,['plural']
pierreuse,
pierreuses,['plural']
pierrier,
pierriers,['plural']
pies,['plural']
pies bavardes,['plural']
pies-grièches,['plural']
pieu,
pieuvre,
pieuvre à anneaux bleus,
pieuvres,['plural']
pieuvres à anneaux bleus,['plural']
pieux,['plural']
pieux mensonge,
pieux mensonges,['plural']
pif,
pifomètre,
pifomètres,['plural']
pifs,['plural']
pige,
pigeon,
pigeon de passage,
pigeon voyageur,
pigeonne,['feminine']
pigeonneau,
pigeonneaux,['plural']
pigeonnier,
pigeonniers,['plural']
pigeons,['plural']
pigeons de passage,['plural']
pigeons voyageurs,['plural']
piges,['plural']
pigiste,
pigistes,['plural']
pigment,
pigmentation,
pigmentations,['plural']
pigments,['plural']
pignon,
pignons,['plural']
pigueroin,
pigueroins,['plural']
pika,
pikas,['plural']
pilaf,
pilafs,['plural']
pilage,
pilages,['plural']
pilastre,
pilastres,['plural']
pilchard,
pilchards,['plural']
pile,
piles,['plural']
pilier,
pilier de bar,
pilier de comptoir,
piliers,['plural']
piliers de bar,['plural']
piliers de comptoir,['plural']
piline,
pilines,['plural']
pillage,
pillages,['plural']
pillard,['masculine']
pillarde,['feminine']
pillardes,['plural']
pillards,['plural']
pilleur,
pilleurs,['plural']
pilocarpe,
pilocarpes,['plural']
pilocarpine,
pilocarpines,['plural']
piloche,
piloches,['plural']
pilon,
pilonnage,
pilonnages,['plural']
pilons,['plural']
pilori,
piloris,['plural']
piloselle,
piloselles,['plural']
pilosité,
pilosités,['plural']
pilotage,
pilotages,['plural']
pilote,
pilote automatique,
pilote de brousse,
pilote de chasse,
pilotes,['plural']
pilotes de brousse,['plural']
pilotes de chasse,['plural']
pilotis,['plural']
pilule,
pilule du lendemain,
pilules,['plural']
pilules du lendemain,['plural']
pimbêche,
pimbêches,['plural']
piment,
piment d'Espelette,
piment de Cayenne,
piment enragé,
piment jolokia,
piments,['plural']
piments d'Espelette,['plural']
piments de Cayenne,['plural']
piments enragés,['plural']
piments jolokia,['plural']
pimprenelle,
pimprenelles,['plural']
pin,
pin de Briançon,
pin's,['plural']
pin-up,['plural']
pin-ups,
pinacle,
pinacles,['plural']
pinacothèque,
pinacothèques,['plural']
pinailleur,
pinailleurs,['plural']
pinailleuse,['feminine']
pinard,
pinards,['plural']
pinastre,
pinastres,['plural']
pince,
pince coupante,
pince à dénuder,
pince à linge,
pince à sertir,
pince à sertirs,['plural']
pince à épiler,
pince-fesses,['plural']
pince-monseigneur,
pince-nez,['plural']
pince-sans-rire,['plural']
pinceau,
pinceaus,
pinceaux,['plural']
pincement,
pincement au cœur,
pincements,['plural']
pincements au cœur,['plural']
pinces,['plural']
pinces coupantes,['plural']
pinces à dénuder,['plural']
pinces à linge,['plural']
pinces à épiler,['plural']
pinces-monseigneur,['plural']
pincette,
pincettes,['plural']
pinchinelle,
pinchinelles,['plural']
pincée,
pincées,['plural']
pindarisme,
pindarismes,['plural']
pine,
pineau,
pineaux,['plural']
pineraie,
pineraies,['plural']
pines,['plural']
ping-pong,
pingouin,
pingouins,['plural']
pingrerie,
pingreries,['plural']
pinière,
pinières,['plural']
pinnipède,
pinnipèdes,['plural']
pinnule,
pinnules,['plural']
pinocytose,
pinocytoses,['plural']
pinot,
pinots,['plural']
pinotte,
pinottes,['plural']
pins,['plural']
pins de Briançon,['plural']
pinson,
pinson des arbres,
pinson du Nord,
pinsonne,['feminine']
pinsons,['plural']
pinsons des arbres,['plural']
pinsons du Nord,['plural']
pintade,
pintades,['plural']
pinte,
pintes,['plural']
pinyin,
pinçon,
pinçons,['plural']
pinède,
pinèdes,['plural']
pinène,
pinènes,['plural']
pinéal,
pinéaux,['plural']
pioche,
pioches,['plural']
piolet,
piolets,['plural']
pion,
pionne,['feminine']
pionnier,
pionniers,['plural']
pionnière,['feminine']
pionnières,['plural']
pions,['plural']
piou,
pious,['plural']
pipe,
pipe-line,
pipe-lines,['plural']
pipeau,
pipeaux,['plural']
pipelette,
pipelettes,['plural']
pipeline,
pipelines,['plural']
piperade,
piperades,['plural']
piperin,
piperins,['plural']
pipes,['plural']
pipette,
pipettes,['plural']
pipeuse,
pipeuses,['plural']
pipi,
pipis,
pipistrelle,
pipistrelles,['plural']
pipit,
pipits,['plural']
pipole,
pipoles,['plural']
pipotron,
pipotrons,['plural']
pipérade,
pipérades,['plural']
pipérazine,
pipérazines,['plural']
pipéridine,
pipéridines,['plural']
piquage,
piquages,['plural']
pique,
pique-assiette,
pique-assiettes,['plural']
pique-nique,
pique-niques,['plural']
piquebois,['plural']
piquenique,
piqueniques,['plural']
piqueniqueur,
piqueniqueurs,['plural']
piques,['plural']
piquet,
piquets,['plural']
piquette,
piquettes,['plural']
piqueupe,
piqueupes,['plural']
piqueur,
piqueurs,['plural']
piquier,
piquiers,['plural']
piqure,
piqures,['plural']
piquure,
piquures,['plural']
piqué,
piqués,['plural']
piqûre,
piqûre de rappel,
piqûres,['plural']
piqûres de rappel,['plural']
piranha,
piranhas,['plural']
piratage,
piratage informatique,
piratages,['plural']
piratages informatiques,['plural']
pirate,
pirate de l'air,
pirate informatique,
piraterie,
pirateries,['plural']
pirates,['plural']
pirates de l'air,['plural']
pirates informatiques,['plural']
piraya,
pirayas,['plural']
pire,
pirogue,
pirogues,['plural']
pirojki,
pirojkis,['plural']
piroplasme,
piroplasmes,['plural']
piroplasmide,
piroplasmides,['plural']
pirouette,
pirouettes,['plural']
pis,['plural']
pis-aller,['plural']
pisciculture,
piscicultures,['plural']
piscine,
piscine à débordement,
piscines,['plural']
piscines à débordement,['plural']
piscivore,
piscivores,['plural']
pisco,
piscos,['plural']
pissaladière,
pissaladières,['plural']
pisse,
pisse-froid,['plural']
pisse-vinaigre,['plural']
pissenlit,
pissenlits,['plural']
pisses,['plural']
pisseur,
pisseurs,['plural']
pisseuse,['feminine']
pisseuses,['plural']
pissière,
pissières,['plural']
pissoir,
pissoirs,['plural']
pissotière,
pissotières,['plural']
pistache,
pistaches,['plural']
pistachier,
pistachiers,['plural']
pistage,
pistages,['plural']
pistard,['masculine']
pistarde,['feminine']
pistardes,['plural']
pistards,['plural']
piste,
piste courte,
piste cyclable,
piste d'atterrissage,
piste de danse,
pistes,['plural']
pistes cyclables,['plural']
pistes d'atterrissage,['plural']
pistes de danse,['plural']
pisteur,
pisteurs,['plural']
pistil,
pistils,['plural']
pistole,
pistoles,['plural']
pistolet,
pistolet à air,
pistolet à impulsion électrique,
pistolet-mitrailleur,
pistolets,['plural']
pistolets à air,['plural']
pistolets à impulsion électrique,['plural']
pistolets-mitrailleurs,['plural']
piston,
pistons,['plural']
pistou,
pistous,['plural']
pisé,
pisés,['plural']
pitahaya,
pitahayas,['plural']
pitance,
pitances,['plural']
pitaya,
pitayas,['plural']
pitbull,
pitbulls,['plural']
pitch,
pitchpin,
pitchpins,['plural']
pitchs,['plural']
pithiatisme,
pithiatismes,['plural']
pithécanthrope,
pithécanthropes,['plural']
pitit,
pitits,['plural']
pitié,
pitiés,['plural']
piton,
pitons,['plural']
pitou,
pitoune,
pitounes,['plural']
pitous,['plural']
pitre,
pitrerie,
pitreries,['plural']
pitres,['plural']
pittacale,
pittacales,['plural']
pittoresque,
pittoresques,['plural']
pittospore,
pittospores,['plural']
pittosporum,
pittosporums,['plural']
pituite,
pituites,['plural']
pive,
pivert,
piverts,['plural']
pives,['plural']
pivoine,
pivoines,['plural']
pivot,
pivotage,
pivotages,['plural']
pivots,['plural']
pixel,
pixellisation,
pixellisations,['plural']
pixels,['plural']
pizza,
pizza Margherita,
pizza hawaïenne,
pizza margherita,
pizza poutine,
pizza québécoise,
pizzas,['plural']
pizzas Margherita,['plural']
pizzas Margheritas,['plural']
pizzas hawaïennes,['plural']
pizzas margherita,['plural']
pizzas margheritas,['plural']
pizzas poutine,['plural']
pizzas québécoises,['plural']
pizzeria,
pizzerias,['plural']
pizzicato,
pizzicatos,['plural']
pizzéria,
pizzérias,['plural']
pièce,
pièce d'estomac,
pièce d'identité,
pièce de monnaie,
pièce de rechange,
pièce de résistance,
pièce de théâtre,
pièce détachée,
pièce jointe,
pièce justificative,
pièce maîtresse,
pièce montée,
pièce rapportée,
pièce à conviction,
pièces,['plural']
pièces d'estomac,['plural']
pièces d'identité,['plural']
pièces de monnaie,['plural']
pièces de rechange,['plural']
pièces de résistance,['plural']
pièces de théâtre,['plural']
pièces détachées,['plural']
pièces jointes,['plural']
pièces justificatives,['plural']
pièces maîtresses,['plural']
pièces montées,['plural']
pièces rapportées,['plural']
pièces à conviction,['plural']
piège,
piège à clics,
piège à cons,
pièges,['plural']
pièges à clics,['plural']
pièges à cons,['plural']
piécette,
piécettes,['plural']
piédestal,
piédestaux,['plural']
piédouche,
piédouches,['plural']
piégeage,
piégeages,['plural']
piémont,
piémontite,
piémontites,['plural']
piémonts,['plural']
piétaille,
piétinement,
piétinements,['plural']
piétiste,
piétistes,['plural']
piéton,
piétonne,['feminine']
piétonnes,['plural']
piétons,['plural']
piété,
piétés,['plural']
piézochimie,
piézochimies,['plural']
piézographe,
piézographes,['plural']
piézomagnétisme,
piézomagnétismes,['plural']
piézomètre,
piézomètres,['plural']
piézophile,
piézophiles,['plural']
piézoélectricité,
piézoélectricités,['plural']
placage,
placages,['plural']
placard,
placardage,
placardages,['plural']
placards,['plural']
place,
place au soleil,
place d'armes,
place d'honneur,
place forte,
placebo,
placebos,['plural']
placement,
placement de produit,
placements,['plural']
placements de produit,['plural']
placenta,
placentaire,
placentaires,['plural']
placentas,['plural']
placentation,
placentations,['plural']
places,['plural']
places au soleil,['plural']
places d'armes,['plural']
places d'honneur,['plural']
places fortes,['plural']
placet,
placets,['plural']
placidité,
placidités,['plural']
placier,['masculine']
placiers,['plural']
placière,['feminine']
placières,['plural']
placoplâtre,
placoplâtres,['plural']
plafond,
plafond de verre,
plafonds,['plural']
plafonds de verre,['plural']
plafonnement,
plafonnements,['plural']
plafonnier,
plafonniers,['plural']
plage,
plages,['plural']
plagiaire,
plagiaires,['plural']
plagiat,
plagiats,['plural']
plagioclase,
plagioclases,['plural']
plagiocéphalie,
plagiocéphalies,['plural']
plagiotropisme,
plagiotropismes,['plural']
plagiste,
plagistes,['plural']
plaid,
plaideur,
plaideurs,['plural']
plaideuse,['feminine']
plaideuses,['plural']
plaidoirie,
plaidoiries,['plural']
plaidoyer,
plaidoyers,['plural']
plaids,['plural']
plaie,
plaies,['plural']
plaignant,
plaignante,['feminine']
plaignants,['plural']
plain-chant,
plain-pied,
plaine,
plaine de jeu,
plaine de jeux,
plaines,['plural']
plaines de jeu,['plural']
plaines de jeux,['plural']
plains-chants,['plural']
plains-pieds,['plural']
plainte,
plaintes,['plural']
plaisance,
plaisances,['plural']
plaisancier,['masculine']
plaisanciers,['plural']
plaisancière,['feminine']
plaisancières,['plural']
plaisanterie,
plaisanteries,['plural']
plaisantin,
plaisantine,['feminine']
plaisantins,['plural']
plaisir,
plaisirs,['plural']
plan,
plan américain,
plan comptable,
plan cul,
plan d'accès,
plan d'action,
plan d'eau,
plan d'urgence,
plan d'épargne,
plan de cuisson,
plan de faille,
plan de niveau,
plan de travail,
plan de vol,
plan directeur,
plan fixe,
plan incliné,
plan rapproché,
plan-séquence,
planche,
planche de salut,
planche de surf,
planche pourrie,
planche à beurre,
planche à découper,
planche à laver,
planche à neige,
planche à pain,
planche à repasser,
planche à roulettes,
planche à tartiner,
planche à voile,
plancher,
plancher des vaches,
plancher océanique,
planchers,['plural']
planches,['plural']
planches de neige,['plural']
planches de salut,['plural']
planches de surf,['plural']
planches pourries,['plural']
planches à beurre,['plural']
planches à découper,['plural']
planches à laver,['plural']
planches à pain,['plural']
planches à repasser,['plural']
planches à roulettes,['plural']
planches à tartiner,['plural']
planches à voile,['plural']
planchette,
planchette à pince,
planchettes,['plural']
planchettes à pince,['plural']
planchiste,
planchistes,['plural']
plancton,
planctophage,
planctophages,['plural']
planeur,
planeurs,['plural']
planificateur,
planificateurs,['plural']
planification,
planifications,['plural']
planificatrice,['feminine']
planimètre,
planimètres,['plural']
planimétrie,
planimétries,['plural']
planisme,
planismes,['plural']
planisphère,
planisphères,['plural']
planning,
planning familial,
plannings,['plural']
plannings familiaux,['plural']
planogamie,
planogamies,['plural']
planque,
planques,['plural']
planqué,
planquée,['feminine']
planqués,['plural']
plans,['plural']
plans américains,['plural']
plans comptables,['plural']
plans cul,['plural']
plans d'accès,['plural']
plans d'action,['plural']
plans d'eau,['plural']
plans d'urgence,['plural']
plans d'épargne,['plural']
plans de cuisson,['plural']
plans de faille,['plural']
plans de niveau,['plural']
plans de travail,['plural']
plans de vol,['plural']
plans directeurs,['plural']
plans fixes,['plural']
plans inclinés,['plural']
plans rapprochés,['plural']
plans-séquences,['plural']
plant,
plantage,
plantages,['plural']
plantain,
plantains,['plural']
plantation,
plantation de mai,
plantations,['plural']
plantations de mai,['plural']
plante,
plante d'intérieur,
plantes,['plural']
plantes d'intérieur,['plural']
planteur,
planteurs,['plural']
planteuse,['feminine']
planteuses,['plural']
plantier,
plantiers,['plural']
plantigrade,
plantigrades,['plural']
planton,
plantons,['plural']
plants,['plural']
plantule,
plantules,['plural']
planule,
planules,['plural']
planure,
planures,['plural']
plançon,
plançons,['plural']
planère,
planères,['plural']
planète,
planète naine,
planètes,['plural']
planètes naines,['plural']
planétaire,
planétaires,['plural']
planétarisation,
planétarisations,['plural']
planétarium,
planétariums,['plural']
planétoide,
planétoides,['plural']
planétologie,
planétologies,['plural']
planétologue,
planétologues,['plural']
planétoïde,
planétoïdes,['plural']
planétésimal,
planétésimals,
planétésimaux,['plural']
plaquage,
plaquages,['plural']
plaque,
plaque d'immatriculation,
plaque d'égout,
plaque de cuisson,
plaque tectonique,
plaque tournante,
plaquebière,
plaquebières,['plural']
plaquemine,
plaquemines,['plural']
plaqueminier,
plaqueminiers,['plural']
plaques,['plural']
plaques d'immatriculation,['plural']
plaques d'égout,['plural']
plaques de cuisson,['plural']
plaques tectoniques,['plural']
plaques tournantes,['plural']
plaquette,
plaquette de frein,
plaquettes,['plural']
plaquettes de frein,['plural']
plaquiste,
plaquistes,['plural']
plasma,
plasmas,['plural']
plasmateur,
plasmateurs,['plural']
plasmide,
plasmides,['plural']
plasmocyte,
plasmocytes,['plural']
plasmode,
plasmodes,['plural']
plasmodesme,
plasmodesmes,['plural']
plasmodium,
plasmodiums,['plural']
plasmogamie,
plasmogamies,['plural']
plasmolyse,
plasmolyses,['plural']
plaste,
plastes,['plural']
plastic,
plasticage,
plasticages,['plural']
plasticien,
plasticienne,['feminine']
plasticiennes,['plural']
plasticiens,['plural']
plasticité,
plasticités,['plural']
plastics,['plural']
plastide,
plastides,['plural']
plastifiant,
plastifiants,['plural']
plastination,
plastinations,['plural']
plastiquage,
plastiquages,['plural']
plastique,
plastiques,['plural']
plastiqueur,['masculine']
plastiqueurs,['plural']
plastiqueuse,['feminine']
plastiqueuses,['plural']
plastisol,
plastisols,['plural']
plastocyanine,
plastocyanines,['plural']
plastron,
plastronique,
plastroniques,['plural']
plastrons,['plural']
plasturgie,
plasturgies,['plural']
plat,
plat de résistance,
plat du jour,
plat principal,
platane,
platanes,['plural']
plate,
plate-bande,
plate-forme,
plate-forme de forage,
plate-forme pétrolière,
plate-formes de forage,['plural']
plateau,
plateau de tournage,
plateaux,['plural']
plateaux de tournage,['plural']
plateforme,
plateforme de forage,
plateformes,['plural']
plateformes de forage,['plural']
platelage,
platelages,['plural']
plates,['plural']
plates-bandes,['plural']
plates-formes,['plural']
plates-formes pétrolières,['plural']
platin,
platinage,
platinages,['plural']
platine,
platinectomie,
platinectomies,['plural']
platines,['plural']
platinotypie,
platinotypies,['plural']
platinoïde,
platinoïdes,['plural']
platins,['plural']
platitude,
platonisme,
platonismes,['plural']
plats,['plural']
plats de résistance,['plural']
plats du jour,['plural']
plats principaux,['plural']
platycnémie,
platycnémies,['plural']
platykurticité,
platykurticités,['plural']
platée,
platées,['plural']
plausibilité,
plausibilités,['plural']
plavon,
plavons,['plural']
play-back,
play-backs,['plural']
play-boy,
play-boys,['plural']
playback,
playbacks,['plural']
playboy,
playboys,['plural']
playlist,
playlists,['plural']
plaçage,
plaçages,['plural']
plaïe,
plaïes,['plural']
plectre,
plectres,['plural']
plein,
plein de soupe,
plein-emploi,
pleine lune,
pleines lunes,['plural']
pleins,['plural']
pleins de soupe,['plural']
pleins pouvoirs,
pleur,
pleurard,
pleurarde,['feminine']
pleurards,['plural']
pleure-pain,['plural']
pleureur,
pleureurs,['plural']
pleureuse,['feminine']
pleureuses,['plural']
pleurite,
pleurites,['plural']
pleurnichard,
pleurnicharde,['feminine']
pleurnichards,['plural']
pleurnicherie,
pleurnicheries,['plural']
pleurnicheur,
pleurnicheurs,['plural']
pleurnicheuse,
pleurnicheuses,['plural']
pleurobranche,
pleurobranches,['plural']
pleurodynie,
pleurodynies,['plural']
pleuronecte,
pleuronectes,['plural']
pleuronectidé,
pleuronectidés,['plural']
pleuropneumonie,
pleuropneumonies,['plural']
pleurote,
pleurotes,['plural']
pleurotomie,
pleurotomies,['plural']
pleurs,['plural']
pleurésie,
pleurésies,['plural']
pleutre,
pleutres,['plural']
plexiglas,['plural']
plexus,
pli,
pliage,
pliages,['plural']
plie,
plie commune,
plie d'Europe,
plies,['plural']
plies communes,['plural']
plies d'Europe,['plural']
plinthe,
plinthes,['plural']
plioir,
plioirs,['plural']
plis,['plural']
plissement,
plissements,['plural']
pliure,
pliures,['plural']
plomb,
plombage,
plombages,['plural']
plombagine,
plombagines,['plural']
plombate,
plombates,['plural']
plombe,
plomberie,
plomberies,['plural']
plombes,['plural']
plombier,
plombiers,['plural']
plombite,
plombites,['plural']
plombière,['feminine']
plombières,['plural']
plombs,['plural']
plomburie,
plomburies,['plural']
plombémie,
plombémies,['plural']
plonge,
plongeoir,
plongeoirs,['plural']
plongeon,
plongeon synchronisé,
plongeons,['plural']
plonges,['plural']
plongeur,
plongeurs,['plural']
plongeuse,['feminine']
plongeuses,['plural']
plongée,
plongée sous-marine,
plongées,['plural']
plongées sous-marines,['plural']
plosion,
plosions,['plural']
plosive,
plosives,['plural']
plot,
plots,['plural']
plotte,
plottes,['plural']
plouc,
ploucs,['plural']
plouf,
ploufs,['plural']
ploussard,
ploussards,['plural']
ploutocrate,
ploutocrates,['plural']
ploutocratie,
ploutocraties,['plural']
plug,
plugiciel,
plugiciels,['plural']
plugs,['plural']
pluie,
pluie acide,
pluie verglaçante,
pluies,['plural']
pluies acides,['plural']
pluies verglaçantes,['plural']
plumage,
plumages,['plural']
plumassier,
plumassiers,['plural']
plumbago,
plumbagos,['plural']
plume,
plumeau,
plumeaux,['plural']
plumes,['plural']
plumet,
plumetis,
plumets,['plural']
plumier,
plumiers,['plural']
plumitif,
plumitifs,['plural']
plumule,
plumules,['plural']
plupart,
pluralisme,
pluralismes,['plural']
pluraliste,
pluralistes,['plural']
pluralité,
pluralités,['plural']
pluridisciplinarité,
pluridisciplinarités,['plural']
pluriel,
pluriel brisé,
pluriels,['plural']
pluriels brisés,['plural']
plurilinguisme,
plurilinguismes,['plural']
pluripartisme,
pluripartismes,['plural']
pluripotence,
pluripotences,['plural']
plus,['plural']
plus ample informé,
plus grand commun diviseur,
plus grand commun dénominateur,
plus grands communs diviseurs,['plural']
plus grands communs dénominateurs,['plural']
plus petit commun multiple,
plus petits communs multiples,['plural']
plus vieux métier du monde,
plus-que-parfait,
plus-value,['plural']
pluton,
plutonisme,
plutonismes,['plural']
plutonium,
plutons,['plural']
pluvian,
pluvians,['plural']
pluvier,
pluvier bronzé,
pluvier doré,
pluvier fauve,
pluviers,['plural']
pluviers bronzés,['plural']
pluviers dorés,['plural']
pluviers fauves,['plural']
pluviomètre,
pluviomètres,['plural']
pluviométrie,
pluviométries,['plural']
pluviosité,
pluviosités,['plural']
pluviôse,
pluviôses,['plural']
plâtrage,
plâtrages,['plural']
plâtras,['plural']
plâtre,
plâtres,['plural']
plâtrier,
plâtriers,['plural']
plâtrière,['feminine']
plâtrières,['plural']
plèbe,
plèbes,['plural']
plèvre,
plèvres,['plural']
plébiscite,
plébiscites,['plural']
plébéien,
plébéienne,['feminine']
plébéiens,['plural']
pléiade,
pléiades,['plural']
pléiotropie,
pléiotropies,['plural']
plénipotentiaire,
plénipotentiaires,['plural']
plénitude,
plénitudes,['plural']
pléonasme,
pléonasmes,['plural']
pléonaste,
pléonastes,['plural']
plérôme,
plésiomorphie,
plésiomorphies,['plural']
plésiomorphisme,
plésiomorphismes,['plural']
plésiosaure,
plésiosaures,['plural']
pléthore,
pléthores,['plural']
pm,['plural']
pneu,
pneu de secours,
pneu hiver,
pneumatique,
pneumatiques,['plural']
pneumatologie,
pneumatologies,['plural']
pneumatophore,
pneumatophores,['plural']
pneumatothérapie,
pneumatothérapies,['plural']
pneumaturie,
pneumaturies,['plural']
pneumectomie,
pneumectomies,['plural']
pneumoconiose,
pneumoconioses,['plural']
pneumocoque,
pneumocoques,['plural']
pneumogastrique,
pneumogastriques,['plural']
pneumographie,
pneumographies,['plural']
pneumologie,
pneumologies,['plural']
pneumologue,
pneumologues,['plural']
pneumonie,
pneumonies,['plural']
pneumopathie,
pneumopathies,['plural']
pneus,['plural']
pneus de secours,['plural']
pneus hiver,['plural']
pneux,
pnictogène,
pnictogènes,['plural']
pnicture,
pnictures,['plural']
poa,
poas,['plural']
pochade,
pochades,['plural']
pochard,
pocharde,
pochardes,['plural']
pochards,['plural']
poche,
poche des eaux,
poches,['plural']
poches des eaux,['plural']
pochetron,['masculine']
pochetronne,['feminine']
pochetronnes,['plural']
pochetrons,['plural']
pochette,
pochettes,['plural']
pochoir,
pochoirs,['plural']
pochtron,['masculine']
pochtronne,['feminine']
pochtronnes,['plural']
pochtrons,['plural']
pococurante,
